menu_seq,menu_name,price_amount,open_date,is_open,is_stop_selling,menu_type,chatbot_content_type,topic,intents,temporal,buyers_12m,revenue_12m,buyers_6m,revenue_6m,buyers_30d,revenue_30d,age_13_15,age_16_20,age_21_25,age_26_30,age_31_35,age_36_40,age_41_45,age_46_50,age_51_55,age_56_60,age_61_65,age_66plus,age_unknown,segment
27706,비로소 만나게 될 나의 운명,15000,2023-06-06 16:00:00+00,true,false,clickableMenu,타로,연애,,,480,7003500.0,158,2191200.0,23,321000.0,2,34,97,143,108,55,25,14,2,0,0,0,2,S3
18105,다가올 인연의 외모·성격·직업은?,9000,2020-05-31 15:00:00+00,true,false,clickableMenu,타로,연애,,,735,6824100.0,371,3316200.0,43,356550.0,11,81,194,217,141,54,23,9,4,1,0,0,4,S3
17212,그 사람이 연락을 안 하는 이유,1500,2020-03-30 15:00:00+00,true,false,clickableMenu,타로,연애,,,3311,6743250.0,1300,2474700.0,200,304500.0,65,519,867,879,563,228,119,51,16,5,0,1,30,S3
58132,대운 풀이: 반드시 찾아올 3번의 기회,19500,2026-01-01 15:00:00+00,true,false,clickableMenu,사주,총운,,신년운세,403,6742800.0,403,6742800.0,47,775350.0,1,17,29,69,107,84,46,27,17,4,2,0,0,S3
43415,[히든스킬] 내 사주에 쓰인 운명의 배우자,18000,,false,false,clickableMenu,사주,결혼,,,408,6616800.0,304,4999500.0,17,263850.0,4,12,61,130,106,68,20,4,1,1,1,0,0,S4
44866,"솔로 n년, 연애하고 싶다! 연애 슬럼프 탈출",18000,2024-12-04 15:00:00+00,true,false,clickableMenu,사주,연애,,,389,6551700.0,108,1844850.0,6,84000.0,0,42,131,127,70,17,3,0,0,0,0,0,0,S3
24509,내 사주의 연애와 결혼: 운명의 두 사람,18000,2022-12-11 15:00:00+00,true,false,clickableMenu,사주,연애,,,410,6516300.0,93,1479000.0,6,99900.0,1,35,105,140,89,29,6,3,0,0,0,0,2,S3
20320,(추천할인) 우리 사귈 수 있을까?: 사귈 확률 계산기,9000,,false,false,clickableMenu,타로,연애,썸짝사랑,,845,6443250.0,345,2598900.0,53,393750.0,20,120,222,225,148,53,31,8,4,2,1,0,11,S3
16223,솔로 탈출 언제 가능할까?,9000,,true,false,clickableMenu,타로,연애,새로운만남,,729,6437850.0,222,1944150.0,21,176250.0,10,109,216,194,114,54,10,6,3,2,0,0,12,S1
40708,"이별, 그 후… 너와 나의 속마음",19500,2024-05-09 16:00:00+00,true,false,clickableMenu,타로,연애,재회|속마음,,329,6389850.0,129,2508300.0,14,224100.0,1,29,76,103,74,24,16,4,4,1,0,0,0,S3
60013,내 운이 트이는 동네: 전국편,19500,2026-04-15 15:00:00+00,true,false,clickableMenu,사주,,,,371,6374250.0,371,6374250.0,344,5883900.0,0,3,26,72,109,82,48,14,14,2,1,0,0,S3
19002,이별리셋 패키지: 전애인 후폭풍 + 재회운,18000,,true,false,clickableMenu,타로,연애,재회,,374,6326850.0,131,2087400.0,14,242550.0,4,30,103,112,67,35,19,3,1,1,0,0,0,S3
59419,최고의 선택일까?: 결혼 궁합 진단,19500,2026-03-18 15:00:00+00,true,false,clickableMenu,사주,결혼,궁합,,344,6303450.0,344,6303450.0,67,1192650.0,1,5,41,124,105,45,19,2,1,1,0,0,0,S4
59122,OO년 주목! 팔자가 뒤바뀌는 돈복 타이밍,19500,2026-03-04 15:00:00+00,true,false,clickableMenu,사주,재물금전,,,361,6164550.0,361,6164550.0,65,1197750.0,0,6,26,76,72,85,59,18,14,3,2,0,0,S5
453,내 인생 황금기와 암흑기: 사주팔자 풀이,18000,,true,false,clickableMenu,사주,일반운세,,,378,6141750.0,200,3347400.0,27,450150.0,3,18,59,106,91,47,35,10,5,4,0,0,2,S3
18641,걔도 지금 나 보고 싶을까?,6000,,true,false,clickableMenu,타로,연애,썸짝사랑,,624,6092100.0,292,2354700.0,62,413550.0,10,65,152,191,122,42,22,12,4,0,0,0,10,S3
18631,3개월 안에 애인 생길까?,27000,2020-07-16 15:00:00+00,true,false,clickableMenu,타로,연애,,,215,6088950.0,61,1727100.0,6,180750.0,2,9,64,62,52,15,7,3,0,1,0,0,0,S3
43216,2025년 신년운세 보고서,37500,2024-09-04 15:00:00+00,false,true,clickableMenu,사주,총운,,신년운세,307,6074700.0,15,294750.0,0,0.0,2,12,47,109,75,35,17,7,1,2,0,0,0,S3
59353,시기로 보는 연애운: 똥차 시기 & 꽃길 시기,19500,2026-03-11 15:00:00+00,true,false,clickableMenu,사주,연애,,,345,6014250.0,345,6014250.0,42,745200.0,0,8,48,110,98,53,20,5,2,1,0,0,0,S3
43683,[창광] 25년 을사년 사랑운과 인연운,18000,2024-10-03 15:00:00+00,false,true,clickableMenu,사주,연애,,신년운세,354,5837400.0,4,72000.0,0,0.0,3,28,90,125,77,22,6,1,0,1,0,0,1,S3
2142,재회확률 높이는 법,1500,,true,false,clickableMenu,타로,연애,재회,,3555,5827800.0,1278,2015550.0,192,253050.0,69,608,990,965,505,215,118,44,15,8,3,0,36,S1
25204,플러팅 타로: 내가 끌리는 VS 내게 끌리는 사람,18000,2023-01-04 15:00:00+00,true,false,clickableMenu,타로,일반운세,썸짝사랑,,335,5800800.0,101,1665300.0,12,172500.0,7,18,73,83,92,39,20,1,3,0,1,0,0,S3
34636,내 사주에 자녀 몇 명일까?: 타고난 재능과 성공운까지,9000,2023-10-02 16:00:00+00,true,false,clickableMenu,사주,가족자녀,,,636,5738250.0,231,2076900.0,13,109950.0,0,14,66,158,231,120,34,9,1,1,0,0,2,S3
57835,[추가구매] 2026 병오년 운세: 사랑과 인연,9000,,false,false,clickableMenu,사주,연애,,신년운세,609,5721750.0,609,5721750.0,45,406800.0,1,24,117,206,174,60,16,5,6,0,0,0,0,S3
2236,전연인 어떻게 지낼까,1500,,true,false,clickableMenu,타로,연애,재회,,3002,5517300.0,1176,1982100.0,162,224100.0,41,416,790,864,480,227,110,56,13,7,1,1,23,S3
44371,도화살로 보는 연애운 전성기,19500,2024-10-30 15:00:00+00,true,false,clickableMenu,사주,연애,새로운만남,,327,5483400.0,83,1438650.0,8,142200.0,3,29,85,122,45,27,12,4,0,0,0,0,0,S3
1210,우리 얼마나 오래 갈까?,1500,,true,false,clickableMenu,타로,연애,,,3564,5433900.0,1112,1693800.0,127,201750.0,76,688,993,937,444,168,98,42,23,7,1,1,103,S1
47638,"🏆재물, 커리어, 학업: 황금 타이밍",18000,2025-02-26 15:00:00+00,true,false,clickableMenu,사주,재물금전,,,322,5335050.0,89,1494300.0,7,120750.0,1,9,71,114,68,37,18,4,0,0,0,0,0,S4
46384,이번 달 임신 확률은?,18000,2025-01-08 15:00:00+00,true,false,clickableMenu,타로,가족자녀,,,305,5267400.0,101,1683000.0,13,220800.0,0,7,26,91,116,44,14,3,0,0,0,0,5,S3
28729,내 운이 트이는 동네는?(서울편),24000,2023-05-25 23:25:30+00,true,false,clickableMenu,사주,일반운세,,,257,5128200.0,98,1953750.0,22,452700.0,1,5,31,78,64,54,17,2,1,2,0,1,1,S3
20546,나에게 남은 연애 기회는?,15000,2022-04-05 15:00:00+00,true,false,clickableMenu,타로,연애,,,346,5053950.0,92,1318050.0,11,149400.0,5,35,106,85,72,27,7,2,3,2,0,0,2,S3
27178,내 사주의 배우자 궁에 있는 사람은?,27000,2023-04-21 01:00:00+00,true,false,clickableMenu,사주,연애,,,234,5020050.0,59,1252050.0,7,144900.0,2,16,43,88,51,27,5,2,1,0,0,0,0,S3
30217,친구 VS 연인: 우리 둘 관계 어디까지?,18000,2023-06-21 15:00:00+00,true,false,clickableMenu,타로,연애,썸짝사랑,,297,4952250.0,69,1132050.0,7,151200.0,5,28,76,115,47,13,10,4,0,0,0,0,1,S3
24175,도화살 풀이: 내 매력 언제 터질까?,18900,2022-11-10 15:00:00+00,true,false,clickableMenu,사주,연애,새로운만남,,281,4908000.0,87,1516200.0,6,108000.0,2,28,81,95,45,16,7,4,2,0,0,0,1,S3
47737,"'OO세, 이 선택으로 운명이 바뀝니다'",18000,2025-03-05 15:00:00+00,true,false,clickableMenu,사주,일반운세,,,286,4862550.0,98,1630950.0,30,503850.0,1,11,41,65,66,50,30,14,7,1,1,0,0,S3
42754,그 사람과 나의 재회 공식 3가지,17250,2024-08-01 05:00:00+00,true,false,clickableMenu,타로,연애,재회,,286,4725600.0,73,1175700.0,7,96750.0,1,29,72,97,52,21,8,1,2,0,0,0,3,S3
17147,지원한 회사에 합격할 수 있을까?,9000,2020-03-26 15:00:00+00,true,false,clickableMenu,타로,학업직업,,,320,4721100.0,161,2209050.0,27,306000.0,0,10,50,120,92,35,9,4,2,1,0,0,1,S4
13663,어떤 사람과 사귈 운명일까?,1500,,true,false,clickableMenu,타로,연애,,,3653,4700700.0,1178,1506750.0,163,195300.0,138,852,1035,887,450,164,52,14,4,3,1,0,62,S1
24008,절대 놓치면 안 될 결혼 상대와 시기는?,21000,2022-11-02 15:00:00+00,true,false,clickableMenu,사주,결혼,결혼시기,,248,4676550.0,49,911850.0,1,19500.0,1,5,41,94,72,24,6,3,2,0,0,0,0,S4
26197,그 사람이 나에게 하고 싶은 말 (feat.편지카드),19500,2023-03-19 15:00:00+00,true,false,clickableMenu,,연애,,,52,4620300.0,26,1410450.0,12,202500.0,2,1,9,15,14,3,9,0,0,2,0,0,0,S3
18301,{{이름}}[[이의/의]] 11월 종합운,12000,,true,false,clickableMenu,타로,일반운세,,,297,4603950.0,149,2028750.0,50,583350.0,1,8,40,82,74,32,31,22,6,3,1,0,1,S3
56185,2026년 신년운세: 궁금한 건 다 봐주는 신년 타로,25800,2025-10-01 15:00:00+00,true,false,clickableMenu,타로,총운,,신년운세,244,4515900.0,179,3342300.0,6,99600.0,1,15,34,59,63,39,22,8,4,0,1,0,0,S3
43686,"[창광] 신년운세 통합본 ""2025년 을사년""",63000,2024-10-24 06:00:00+00,false,true,clickableMenu,사주,총운,,신년운세,98,4494150.0,0,0.0,0,0.0,1,0,14,29,34,11,6,2,1,0,0,0,0,S3
42036,[CRM할인] D-DAY 타로: 솔로 탈출까지 며칠 남았을까?,16500,,false,false,clickableMenu,타로,연애,새로운만남,,322,4460400.0,111,1508850.0,16,207900.0,4,24,71,93,67,39,16,4,3,0,1,0,0,S3
38993,사주로 보는 결혼 : 그 사람의 본심 👤,21000,,true,false,clickableMenu,사주,결혼,,,214,4450800.0,86,1668450.0,10,205200.0,0,4,21,87,62,24,10,1,4,1,0,0,0,S4
49916,연애 무물 타로: 6카드 스프레드,24600,,false,false,clickableMenu,,연애,,,242,4259850.0,50,921750.0,5,103500.0,4,25,65,70,48,14,7,5,1,0,1,0,3,S3
23705,그 사람 얼마나 잘 지낼까?,1500,2022-09-29 15:00:00+00,true,false,clickableMenu,타로,연애,재회,,1211,4159050.0,558,1931550.0,81,202950.0,14,151,294,380,229,88,38,14,4,3,0,0,6,S3
59914,최후 재회 방법: 도저히 붙잡히지 않는 그 사람,19500,2026-04-08 15:00:00+00,true,false,clickableMenu,사주,,,,221,4041000.0,221,4041000.0,124,2291400.0,5,14,58,69,40,20,12,2,0,1,0,0,0,S3
56713,2026년 솔로 탈출 보고서,18000,2025-11-19 15:00:00+00,true,false,clickableMenu,타로,연애,새로운만남,신년운세,261,4035900.0,261,4035900.0,30,495300.0,2,34,71,81,44,17,8,0,0,1,0,0,3,S3
26258,반드시 잡아야 할 내 인생의 귀인은? [실사판],21000,2023-03-14 15:00:00+00,true,false,clickableMenu,사주,일반운세,,,186,3965250.0,33,679200.0,3,61950.0,0,6,28,43,57,28,12,7,4,0,0,0,1,S3
54503,운명의 결혼 상대: 배우자 스펙·결혼 시기·만나는 법,25800,2025-08-21 15:00:00+00,true,false,clickableMenu,타로,결혼,결혼시기,,211,3865050.0,145,2619300.0,5,90000.0,1,8,32,72,59,27,7,3,3,0,0,0,0,S4
47407,{{이름}}[[이의/의]] 결혼 궁합 현실판: 돈?💰 사랑?❤️,18000,2025-02-12 15:00:00+00,true,false,clickableMenu,사주,결혼,궁합,,213,3832050.0,37,655350.0,2,30000.0,0,5,16,74,68,30,13,4,3,0,0,0,0,S4
43685,[창광] 25년 을사년 직업운과 합격운,18000,2024-10-16 15:00:00+00,false,true,clickableMenu,사주,학업직업,,신년운세,339,3817500.0,5,58500.0,0,0.0,1,25,65,129,74,26,13,4,1,1,0,0,0,S4
26182,인생 역전의 비밀: 내 사주에 주목할 운명은?,27000,2023-03-09 15:00:00+00,true,false,clickableMenu,사주,일반운세,,,190,3778650.0,57,1110150.0,6,134700.0,1,6,25,51,45,32,16,8,3,3,0,0,0,S3
26271,내 인생의 귀인 + 운명의 인연은? [실사판],39000,2023-03-20 15:00:00+00,true,false,clickableMenu,사주,연애,새로운만남,,133,3760650.0,26,803250.0,0,0.0,0,13,34,43,25,14,2,1,1,0,0,0,0,S3
57109,[창광_26신년] 1개 구매자 추가 할인,66000,,false,false,clickableMenu,사주,총운,,신년운세,93,3700350.0,72,2834100.0,2,84000.0,0,0,8,29,27,15,8,4,2,0,0,0,0,S3
60674,"내 능력보다 크게 성공하기: 재능, 타이밍, 인복",19500,2026-05-06 15:00:00+00,true,false,clickableMenu,사주,,,,215,3628050.0,215,3628050.0,215,3628050.0,0,1,12,38,57,48,43,8,7,1,0,0,0,S5
20314,(추천할인) 그 사람과 나의 속궁합,21000,,false,false,clickableMenu,사주,연애,궁합,,198,3563850.0,81,1451100.0,10,171600.0,0,11,28,62,45,26,17,7,2,0,0,0,0,S3
39784,그 사람과 애인… 언제 헤어질까?,12000,,true,false,clickableMenu,타로,연애,,,218,3513450.0,66,852000.0,11,116250.0,1,20,57,82,33,14,9,1,1,0,0,0,1,S3
19010,👀후방주의: 스킨십 궁합 패키지,30000,2021-06-09 15:00:00+00,true,false,clickableMenu,사주,연애,궁합,,144,3487650.0,64,1570350.0,8,163500.0,2,13,32,45,40,10,4,1,0,0,0,0,0,S3
39852,"내 운명의 연애, 몇 번 남았을까?",21000,2024-04-24 15:00:00+00,true,false,clickableMenu,점성학,연애,,,211,3475200.0,75,1287900.0,5,75000.0,4,20,55,71,37,17,3,2,1,1,0,0,0,S3
2503,그 사람이 보는 내 이미지,1500,,true,false,clickableMenu,타로,연애,,,1013,3451650.0,256,856500.0,54,101850.0,34,173,236,364,130,46,22,9,1,1,0,0,12,S3
40048,사주로 보는 인생 그래프: 일생풀이,39000,2024-04-10 15:00:00+00,true,false,clickableMenu,사주,일반운세,,,106,3434100.0,46,1436850.0,4,72000.0,0,5,10,23,31,26,4,3,2,1,0,0,1,S3
44273,🔋질문권 충전 (3개),3000,,false,false,clickableMenu,,기타,,,6194,3367050.0,2616,1884600.0,155,257850.0,14,450,1473,2250,1304,483,172,28,26,5,2,0,3,S3
49321,연애견적서: 그 사람 만나도 될까?,18000,2025-05-08 15:00:00+00,true,false,clickableMenu,,연애,,,195,3256800.0,41,681300.0,6,98700.0,1,16,53,63,37,14,4,4,2,0,0,0,1,S3
18705,나는 결혼해도 되는 사주일까?,3000,2020-09-22 15:00:00+00,true,false,clickableMenu,사주,결혼,,,1173,3238950.0,397,1079250.0,49,140700.0,5,68,189,334,318,157,60,25,12,4,1,0,3,S4
56383,2026년 나에게 찾아올 12가지 행운,13500,2025-10-09 15:00:00+00,true,false,clickableMenu,타로,총운,,신년운세,324,3236250.0,259,2614950.0,20,189150.0,2,29,52,78,74,52,12,13,8,5,0,0,0,S3
45625,내 사주에 결혼? 필수 vs 선택,21000,2024-12-18 15:00:00+00,true,false,clickableMenu,사주,결혼,,,164,3231600.0,31,616500.0,6,119700.0,1,2,25,43,44,34,10,4,1,0,0,0,0,S4
23883,선택 타로: 이 사람 계속 만나도 될까?,15000,2022-10-31 15:00:00+00,true,false,clickableMenu,타로,연애,썸짝사랑,,407,3224850.0,147,1188300.0,25,175500.0,3,34,107,139,77,30,11,6,2,0,0,0,4,S3
2425,이달의 합격운,3000,,true,false,clickableMenu,사주,학업직업,,,927,3187050.0,384,1267200.0,56,173250.0,11,129,222,329,156,60,14,8,1,2,0,0,0,S4
29192,바람기 잡는 법: 그 사람 사주의 바람기,21000,2023-05-30 16:00:00+00,true,false,clickableMenu,사주,연애,문제해결,,156,3186750.0,50,1094550.0,6,189000.0,0,4,42,57,30,13,3,5,2,0,0,0,0,S3
18933,인생 피는 필승 사주 : 내 인생 언제 필까? + 필승 개운법 일주 풀이,36000,2021-03-10 15:00:00+00,true,false,clickableMenu,사주,일반운세,,,131,3129900.0,16,429150.0,2,59400.0,0,5,19,25,36,26,14,3,2,0,0,0,1,S3
36508,내 사주에 적힌 운명의 배우자,15000,2023-12-06 16:00:00+00,true,false,clickableMenu,사주,연애,,,226,3071550.0,74,993900.0,10,135000.0,1,15,37,76,64,20,9,4,0,0,0,0,0,S3
25454,인생역전 3대운 풀이: 대운은 언제 들어올까?,21000,2023-02-07 15:00:00+00,true,false,clickableMenu,사주,일반운세,,,156,3065400.0,41,784050.0,5,95400.0,0,6,19,42,37,27,18,6,2,0,0,1,0,S3
53644,관상 컨설팅: 미래 배우자 스펙 UP,13500,2025-08-19 15:00:00+00,true,false,clickableMenu,기타,연애,,,240,3028650.0,27,357450.0,4,47100.0,1,23,44,81,47,29,11,3,2,0,0,0,0,S3
18962,솔로탈출 패키지: 솔탈확률 + 3개월 연애운,22500,,true,false,clickableMenu,타로,연애,새로운만남,,190,3008700.0,67,1148400.0,7,122850.0,2,22,52,62,36,12,4,0,0,1,0,0,0,S3
20317,"(추천할인) 다음 연애 언제, 어디서 시작될까?",12000,,false,false,clickableMenu,타로,연애,새로운만남,,283,2990550.0,107,1128750.0,10,101400.0,5,20,67,79,68,21,12,9,1,0,0,0,1,S3
55030,임신·출산 타로: 임신 가능성·둘째 고민·가족의 미래,25800,2025-08-28 15:00:00+00,true,false,clickableMenu,타로,가족자녀,임신출산,,164,2971650.0,75,1350000.0,5,90000.0,0,2,7,41,69,36,6,2,0,0,0,0,1,S3
43348,[히든스킬] 내 사주에 연애 상대 몇 명 있을까?,24000,,false,false,clickableMenu,,연애,,,153,2963850.0,153,2963850.0,66,1313100.0,1,11,30,46,32,11,16,4,3,0,0,0,0,S3
24176,그 사람과 내가 결혼할 확률은?,16500,2022-11-14 15:00:00+00,true,false,clickableMenu,타로,연애,,,156,2943450.0,55,1120800.0,3,31800.0,0,7,34,53,38,15,8,0,1,0,0,0,0,S3
26057,사주 작명과 길일: 우리 아이 어떤 이름이 좋을까?,42000,2023-03-06 15:00:00+00,true,false,clickableMenu,사주,가족자녀,,,72,2891550.0,24,985500.0,2,79200.0,0,0,2,14,35,17,3,0,0,0,0,0,1,S3
21140,(추천할인) 솔로 탈출 가능할까?,9000,,false,false,clickableMenu,타로,연애,새로운만남,,352,2867250.0,144,1133400.0,24,185400.0,10,56,110,87,50,24,10,3,1,0,0,0,1,S1
49919,연애 무물 타로: 9카드 스프레드,27900,,false,false,clickableMenu,,연애,,,159,2853000.0,30,563250.0,1,19500.0,0,10,43,46,31,19,5,3,0,1,0,0,1,S3
18146,선택타로 - A vs B,9000,2020-06-10 15:00:00+00,true,false,clickableMenu,타로,일반운세,,,243,2845050.0,125,1336350.0,22,196500.0,1,13,46,73,63,24,12,10,1,1,0,0,1,S3
18104,전연인 어떻게 지낼까 + 재회확률 높이는 법,3000,,true,false,clickableMenu,타로,연애,재회,,1725,2769900.0,779,1248300.0,102,139350.0,36,356,476,462,237,76,51,16,4,3,1,1,17,S1
52886,하반기 무물타로: 7카드 스프레드,25800,,false,false,clickableMenu,,기타,,하반기운세,158,2759850.0,1,18000.0,0,0.0,1,7,26,46,44,14,10,4,3,3,0,0,0,S3
29757,그 사람 미리보기,21000,2023-06-09 05:14:14+00,true,false,clickableMenu,사주,연애,,,265,2625300.0,68,611100.0,10,82950.0,1,20,50,88,65,21,15,5,1,1,0,0,1,S3
33654,절대로 결혼하면 안 되는 사람은?,27000,2023-09-19 15:00:00+00,true,false,clickableMenu,사주,결혼,,,100,2585100.0,22,561450.0,2,48750.0,0,2,19,27,31,15,5,0,1,0,0,0,0,S4
21040,타고난 부(富): 재물운과 평생 모을 재산은?,18000,,true,false,clickableMenu,사주,재물금전,,,155,2581200.0,32,514950.0,1,17400.0,0,4,17,31,34,29,25,10,3,1,1,0,0,S4
42327,[CRM할인] D-DAY 재회 타로: 다시 만날 수 있을까?,18000,,false,false,clickableMenu,타로,연애,재회,,172,2569350.0,63,910800.0,3,45000.0,1,14,46,44,33,15,9,8,0,2,0,0,0,S3
43186,[특별할인] 그 사람 속마음 [심화],18000,,false,false,clickableMenu,타로,연애,속마음,,171,2552850.0,25,328650.0,3,35700.0,1,3,29,46,43,24,18,3,2,1,0,1,0,S3
32788,[추천] 내 사주에 연애 상대 몇 명 있을까?_상대와 시기,24000,,false,false,clickableMenu,사주,연애,,,156,2540250.0,26,429150.0,7,114000.0,0,6,38,68,31,10,0,0,2,1,0,0,0,S3
16379,썸 어떻게 될까?,9000,,true,false,clickableMenu,타로,연애,썸짝사랑,,426,2530650.0,190,1025550.0,41,186150.0,4,48,102,132,87,29,17,3,1,1,0,0,4,S3
50509,[특별할인] 내 팔자에 새겨진 천년배필,21000,,false,false,clickableMenu,사주,연애,새로운만남,,153,2521650.0,3,42900.0,0,0.0,0,3,31,40,43,18,9,8,1,0,0,0,0,S3
18647,둘 중 누가 더 좋아할까?,7500,2020-07-29 10:55:00+00,true,false,clickableMenu,타로,연애,썸짝사랑,,226,2497950.0,115,1177650.0,21,184350.0,0,16,53,72,40,23,13,11,0,0,0,0,1,S3
19206,그 사람 공략법: 속마음 + 3번의 유혹 기회,15000,2021-09-09 15:00:00+00,true,false,clickableMenu,타로,연애,속마음,,179,2497050.0,67,919200.0,13,166500.0,3,24,39,56,33,18,2,2,1,1,0,0,1,S3
18970,다음 달에 애인 생길까?,9000,2021-04-20 15:00:00+00,true,false,clickableMenu,타로,연애,,,253,2487450.0,150,1404450.0,26,218100.0,6,28,67,81,48,12,4,4,2,1,0,0,1,S3
18570,내 인생 언제 필까?: 3번의 기회🔑,18000,2021-07-27 15:00:00+00,true,false,clickableMenu,사주,일반운세,,,159,2473800.0,37,598950.0,2,30000.0,0,7,20,38,49,23,9,6,5,0,1,0,1,S3
41170,2025년 솔로 탈출 보고서,18000,2024-09-05 05:00:00+00,false,true,clickableMenu,타로,연애,새로운만남,신년운세,150,2469600.0,10,165000.0,0,0.0,2,20,46,43,26,9,1,0,0,0,0,0,3,S3
22690,일생 풀이: 천운과 타고난 복(福),21000,2022-08-28 15:00:00+00,true,false,clickableMenu,사주,일반운세,,,131,2429400.0,77,1431000.0,15,283500.0,1,8,14,27,28,29,10,7,4,2,0,0,1,S3
24871,1년 뒤 그 사람과 무슨 사이일까?,3600,2022-12-14 15:00:00+00,true,false,clickableMenu,타로,연애,썸짝사랑,,768,2355450.0,318,897900.0,54,146550.0,20,134,190,212,124,52,24,7,0,1,0,0,11,S3
18502,그 사람이랑 결혼하면 어떨까?,9000,,true,false,clickableMenu,타로,연애,,,544,2330850.0,133,579000.0,13,52350.0,0,44,109,202,117,42,22,3,4,0,0,0,4,S3
2429,그 사람과 사귀면 어떨까?,1800,,true,false,clickableMenu,타로,연애,썸짝사랑,,1097,2325900.0,457,975900.0,73,157950.0,50,182,296,305,160,60,15,14,2,1,1,0,20,S1
